EcritureDate,Intitule,Debit,Credit
03/01/2023,Ventes de marchandises,0.0,4518.42
03/01/2023,Ventes de marchandises,0.0,148.51
03/01/2023,Ventes de marchandises,0.0,3236.16
03/01/2023,Ventes de marchandises,0.0,4027.08
03/01/2023,Ventes de marchandises,0.0,2709.3
03/01/2023,Ventes de marchandises,0.0,903.63
03/01/2023,Ventes de marchandises,0.0,3868.65
03/01/2023,Ventes de marchandises,0.0,8.47
03/01/2023,Ventes de marchandises,0.0,5194.57
03/01/2023,Ventes de marchandises,0.0,3067.69
03/01/2023,Ventes de marchandises,0.0,1746.9
03/01/2023,Ventes de marchandises,0.0,914.92
03/01/2023,Ventes de marchandises,0.0,382.61
04/01/2023,Ventes de marchandises,0.0,305.03
04/01/2023,Ventes de marchandises,0.0,3252.1
04/01/2023,Ventes de marchandises,0.0,298.73
04/01/2023,Ventes de marchandises,0.0,5367.09
04/01/2023,Ventes de marchandises,0.0,900.52
04/01/2023,Ventes de marchandises,0.0,3713.07
04/01/2023,Ventes de marchandises,0.0,5358.65
04/01/2023,Ventes de marchandises,0.0,3428.06
04/01/2023,Ventes de marchandises,0.0,3279.84
04/01/2023,Ventes de marchandises,0.0,3743.9
04/01/2023,Ventes de marchandises,0.0,5692.07
04/01/2023,Ventes de marchandises,0.0,4508.18
04/01/2023,Ventes de marchandises,0.0,5645.44
04/01/2023,Ventes de marchandises,0.0,355.75
04/01/2023,Ventes de marchandises,0.0,4754.09
04/01/2023,Ventes de marchandises,0.0,989.99
04/01/2023,Ventes de marchandises,0.0,4348.16
04/01/2023,Ventes de marchandises,0.0,4276.65
04/01/2023,Ventes de marchandises,0.0,2001.37
04/01/2023,Ventes de marchandises,0.0,4684.39
04/01/2023,Ventes de marchandises,0.0,2609.01
04/01/2023,Ventes de marchandises,0.0,3352.52
04/01/2023,Ventes de marchandises,0.0,5410.46
04/01/2023,Ventes de marchandises,0.0,5568.24
04/01/2023,Ventes de marchandises,0.0,4157.93
04/01/2023,Ventes de marchandises,0.0,2203.71
04/01/2023,Ventes de marchandises,0.0,199.62
04/01/2023,Ventes de marchandises,0.0,4066.82
04/01/2023,Ventes de marchandises,0.0,4745.23
04/01/2023,Ventes de marchandises,0.0,2543.26
04/01/2023,Ventes de marchandises,0.0,1901.34
04/01/2023,Ventes de marchandises,0.0,5766.92
04/01/2023,Ventes de marchandises,0.0,1801.65
04/01/2023,Ventes de marchandises,0.0,3728.57
04/01/2023,Ventes de marchandises,0.0,4208.0
04/01/2023,Ventes de marchandises,0.0,5091.14
05/01/2023,Ventes de marchandises,0.0,5193.82
05/01/2023,Ventes de marchandises,0.0,219.15
05/01/2023,Ventes de marchandises,0.0,4584.59
05/01/2023,Ventes de marchandises,0.0,4278.32
05/01/2023,Ventes de marchandises,0.0,2247.66
05/01/2023,Ventes de marchandises,0.0,4862.16
05/01/2023,Ventes de marchandises,0.0,3481.91
05/01/2023,Ventes de marchandises,0.0,4484.8
05/01/2023,Ventes de marchandises,0.0,1202.4
05/01/2023,Ventes de marchandises,0.0,5084.42
05/01/2023,Ventes de marchandises,0.0,3000.75
05/01/2023,Ventes de marchandises,0.0,1601.29
05/01/2023,Ventes de marchandises,0.0,2518.1
05/01/2023,Ventes de marchandises,0.0,4719.92
05/01/2023,Ventes de marchandises,0.0,5346.04
05/01/2023,Ventes de marchandises,0.0,2024.1
05/01/2023,Ventes de marchandises,0.0,183.47
05/01/2023,Ventes de marchandises,0.0,2294.67
05/01/2023,Ventes de marchandises,0.0,5783.83
05/01/2023,Ventes de marchandises,0.0,4728.97
05/01/2023,Ventes de marchandises,0.0,3919.62
05/01/2023,Ventes de marchandises,0.0,1894.8
05/01/2023,Ventes de marchandises,0.0,2402.08
05/01/2023,Ventes de marchandises,0.0,2216.89
05/01/2023,Ventes de marchandises,0.0,4267.23
05/01/2023,Ventes de marchandises,0.0,5410.93
05/01/2023,Ventes de marchandises,0.0,4316.08
05/01/2023,Ventes de marchandises,0.0,14.63
05/01/2023,Ventes de marchandises,0.0,5440.65
05/01/2023,Ventes de marchandises,0.0,3189.27
05/01/2023,Ventes de marchandises,0.0,3323.2
05/01/2023,Ventes de marchandises,0.0,3365.03
05/01/2023,Ventes de marchandises,0.0,3112.27
06/01/2023,Ventes de marchandises,0.0,1092.72
06/01/2023,Ventes de marchandises,0.0,1678.39
06/01/2023,Ventes de marchandises,0.0,889.59
06/01/2023,Ventes de marchandises,0.0,5438.52
06/01/2023,Ventes de marchandises,0.0,3731.31
06/01/2023,Ventes de marchandises,0.0,547.71
06/01/2023,Ventes de marchandises,0.0,981.32
06/01/2023,Ventes de marchandises,0.0,3092.42
06/01/2023,Ventes de marchandises,0.0,4192.61
06/01/2023,Ventes de marchandises,0.0,3617.54
06/01/2023,Ventes de marchandises,0.0,1061.89
06/01/2023,Ventes de marchandises,0.0,921.88
06/01/2023,Ventes de marchandises,0.0,1312.68
06/01/2023,Ventes de marchandises,0.0,2828.38
06/01/2023,Ventes de marchandises,0.0,440.92
06/01/2023,Ventes de marchandises,0.0,4531.05
06/01/2023,Ventes de marchandises,0.0,1008.08
06/01/2023,Ventes de marchandises,0.0,4745.74
06/01/2023,Ventes de marchandises,0.0,4481.36
06/01/2023,Ventes de marchandises,0.0,2037.47
06/01/2023,Ventes de marchandises,0.0,2868.0
06/01/2023,Ventes de marchandises,0.0,2155.15
06/01/2023,Ventes de marchandises,0.0,229.23
06/01/2023,Ventes de marchandises,0.0,5025.69
06/01/2023,Ventes de marchandises,0.0,4028.02
06/01/2023,Ventes de marchandises,0.0,466.74
06/01/2023,Ventes de marchandises,0.0,5696.03
06/01/2023,Ventes de marchandises,0.0,2968.0
06/01/2023,Ventes de marchandises,0.0,4388.65
06/01/2023,Ventes de marchandises,0.0,1673.87
06/01/2023,Ventes de marchandises,0.0,4723.13
06/01/2023,Ventes de marchandises,0.0,4657.07
07/01/2023,Ventes de marchandises,0.0,493.28
07/01/2023,Ventes de marchandises,0.0,3462.72
07/01/2023,Ventes de marchandises,0.0,2864.12
07/01/2023,Ventes de marchandises,0.0,5011.21
07/01/2023,Ventes de marchandises,0.0,328.0
07/01/2023,Ventes de marchandises,0.0,2037.07
07/01/2023,Ventes de marchandises,0.0,1903.94
07/01/2023,Ventes de marchandises,0.0,2839.07
07/01/2023,Ventes de marchandises,0.0,5431.67
07/01/2023,Ventes de marchandises,0.0,4020.77
07/01/2023,Ventes de marchandises,0.0,874.59
07/01/2023,Ventes de marchandises,0.0,2522.22
07/01/2023,Ventes de marchandises,0.0,1643.99
07/01/2023,Ventes de marchandises,0.0,3028.67
07/01/2023,Ventes de marchandises,0.0,2647.59
07/01/2023,Ventes de marchandises,0.0,1191.2
07/01/2023,Ventes de marchandises,0.0,3285.26
07/01/2023,Ventes de marchandises,0.0,3240.45
07/01/2023,Ventes de marchandises,0.0,345.09
07/01/2023,Ventes de marchandises,0.0,4322.06
07/01/2023,Ventes de marchandises,0.0,509.0
07/01/2023,Ventes de marchandises,0.0,2554.76
07/01/2023,Ventes de marchandises,0.0,5681.68
07/01/2023,Ventes de marchandises,0.0,5512.16
07/01/2023,Ventes de marchandises,0.0,3870.45
07/01/2023,Ventes de marchandises,0.0,5666.19
07/01/2023,Ventes de marchandises,0.0,4875.63
08/01/2023,Ventes de marchandises,0.0,368.27
08/01/2023,Ventes de marchandises,0.0,2199.58
08/01/2023,Ventes de marchandises,0.0,1917.26
08/01/2023,Ventes de marchandises,0.0,4922.64
08/01/2023,Ventes de marchandises,0.0,4933.51
08/01/2023,Ventes de marchandises,0.0,4928.24
08/01/2023,Ventes de marchandises,0.0,1121.1
08/01/2023,Ventes de marchandises,0.0,2094.42
08/01/2023,Ventes de marchandises,0.0,2187.44
08/01/2023,Ventes de marchandises,0.0,1026.62
08/01/2023,Ventes de marchandises,0.0,514.77
08/01/2023,Ventes de marchandises,0.0,4570.56
08/01/2023,Ventes de marchandises,0.0,4864.09
08/01/2023,Ventes de marchandises,0.0,3782.21
08/01/2023,Ventes de marchandises,0.0,4320.79
08/01/2023,Ventes de marchandises,0.0,922.73
08/01/2023,Ventes de marchandises,0.0,1342.77
08/01/2023,Ventes de marchandises,0.0,4697.08
08/01/2023,Ventes de marchandises,0.0,2368.64
08/01/2023,Ventes de marchandises,0.0,3814.98
08/01/2023,Ventes de marchandises,0.0,5065.41
08/01/2023,Ventes de marchandises,0.0,311.78
08/01/2023,Ventes de marchandises,0.0,4627.97
08/01/2023,Ventes de marchandises,0.0,1090.61
08/01/2023,Ventes de marchandises,0.0,3260.49
08/01/2023,Ventes de marchandises,0.0,3067.66
08/01/2023,Ventes de marchandises,0.0,475.98
08/01/2023,Ventes de marchandises,0.0,2495.47
08/01/2023,Ventes de marchandises,0.0,2618.22
08/01/2023,Ventes de marchandises,0.0,1183.25
08/01/2023,Ventes de marchandises,0.0,2119.8
08/01/2023,Ventes de marchandises,0.0,5167.3
08/01/2023,Ventes de marchandises,0.0,4185.06
08/01/2023,Ventes de marchandises,0.0,3457.99
08/01/2023,Ventes de marchandises,0.0,5231.1
08/01/2023,Ventes de marchandises,0.0,5259.14
08/01/2023,Ventes de marchandises,0.0,1926.52
08/01/2023,Ventes de marchandises,0.0,1726.28
08/01/2023,Ventes de marchandises,0.0,4031.14
08/01/2023,Ventes de marchandises,0.0,4005.48
08/01/2023,Ventes de marchandises,0.0,3179.01
08/01/2023,Ventes de marchandises,0.0,4089.94
09/01/2023,Ventes de marchandises,0.0,2266.8
09/01/2023,Ventes de marchandises,0.0,3199.52
09/01/2023,Ventes de marchandises,0.0,4370.32
09/01/2023,Ventes de marchandises,0.0,1482.64
09/01/2023,Ventes de marchandises,0.0,523.4
09/01/2023,Ventes de marchandises,0.0,1589.78
09/01/2023,Ventes de marchandises,0.0,2526.34
09/01/2023,Ventes de marchandises,0.0,724.01
09/01/2023,Ventes de marchandises,0.0,4195.87
09/01/2023,Ventes de marchandises,0.0,2041.72
09/01/2023,Ventes de marchandises,0.0,1648.47
09/01/2023,Ventes de marchandises,0.0,2023.05
09/01/2023,Ventes de marchandises,0.0,3458.6
09/01/2023,Ventes de marchandises,0.0,1146.98
09/01/2023,Ventes de marchandises,0.0,2333.71
09/01/2023,Ventes de marchandises,0.0,3124.32
09/01/2023,Ventes de marchandises,0.0,4936.88
09/01/2023,Ventes de marchandises,0.0,4816.62
09/01/2023,Ventes de marchandises,0.0,5381.8
09/01/2023,Ventes de marchandises,0.0,2776.72
09/01/2023,Ventes de marchandises,0.0,629.47
09/01/2023,Ventes de marchandises,0.0,2868.07
09/01/2023,Ventes de marchandises,0.0,5544.71
09/01/2023,Ventes de marchandises,0.0,56.82
09/01/2023,Ventes de marchandises,0.0,226.34
09/01/2023,Ventes de marchandises,0.0,1606.63
09/01/2023,Ventes de marchandises,0.0,4851.53
09/01/2023,Ventes de marchandises,0.0,219.95
09/01/2023,Ventes de marchandises,0.0,884.11
09/01/2023,Ventes de marchandises,0.0,1809.37
10/01/2023,Ventes de marchandises,0.0,5031.37
10/01/2023,Ventes de marchandises,0.0,4558.95
10/01/2023,Ventes de marchandises,0.0,1047.02
10/01/2023,Ventes de marchandises,0.0,2680.37
10/01/2023,Ventes de marchandises,0.0,2326.37
10/01/2023,Ventes de marchandises,0.0,652.7
10/01/2023,Ventes de marchandises,0.0,2296.02
10/01/2023,Ventes de marchandises,0.0,798.76
10/01/2023,Ventes de marchandises,0.0,1619.02
10/01/2023,Ventes de marchandises,0.0,1452.98
10/01/2023,Ventes de marchandises,0.0,4005.39
10/01/2023,Ventes de marchandises,0.0,231.97
10/01/2023,Ventes de marchandises,0.0,3346.62
10/01/2023,Ventes de marchandises,0.0,5348.69
10/01/2023,Ventes de marchandises,0.0,3311.37
10/01/2023,Ventes de marchandises,0.0,1533.72
10/01/2023,Ventes de marchandises,0.0,4121.72
10/01/2023,Ventes de marchandises,0.0,659.54
10/01/2023,Ventes de marchandises,0.0,3026.32
10/01/2023,Ventes de marchandises,0.0,3641.54
10/01/2023,Ventes de marchandises,0.0,3152.68
10/01/2023,Ventes de marchandises,0.0,2021.97
10/01/2023,Ventes de marchandises,0.0,5809.57
10/01/2023,Ventes de marchandises,0.0,358.98
10/01/2023,Ventes de marchandises,0.0,2180.77
10/01/2023,Ventes de marchandises,0.0,3745.89
10/01/2023,Ventes de marchandises,0.0,2362.45
10/01/2023,Ventes de marchandises,0.0,2882.44
10/01/2023,Ventes de marchandises,0.0,4357.33
10/01/2023,Ventes de marchandises,0.0,2235.34
10/01/2023,Ventes de marchandises,0.0,2123.34
10/01/2023,Ventes de marchandises,0.0,3975.67
10/01/2023,Ventes de marchandises,0.0,1470.25
10/01/2023,Ventes de marchandises,0.0,5433.67
10/01/2023,Ventes de marchandises,0.0,853.67
10/01/2023,Ventes de marchandises,0.0,5247.52
10/01/2023,Ventes de marchandises,0.0,1258.82
11/01/2023,Ventes de marchandises,0.0,1420.18
11/01/2023,Ventes de marchandises,0.0,4444.43
11/01/2023,Ventes de marchandises,0.0,2020.57
11/01/2023,Ventes de marchandises,0.0,5089.33
11/01/2023,Ventes de marchandises,0.0,4390.68
11/01/2023,Ventes de marchandises,0.0,2233.23
11/01/2023,Ventes de marchandises,0.0,2890.07
11/01/2023,Ventes de marchandises,0.0,1144.67
11/01/2023,Ventes de marchandises,0.0,1534.35
11/01/2023,Ventes de marchandises,0.0,3412.86
11/01/2023,Ventes de marchandises,0.0,1169.31
11/01/2023,Ventes de marchandises,0.0,1359.92
11/01/2023,Ventes de marchandises,0.0,629.18
11/01/2023,Ventes de marchandises,0.0,2113.9
11/01/2023,Ventes de marchandises,0.0,367.14
11/01/2023,Ventes de marchandises,0.0,5544.47
11/01/2023,Ventes de marchandises,0.0,4259.74
11/01/2023,Ventes de marchandises,0.0,1444.52
11/01/2023,Ventes de marchandises,0.0,2351.74
11/01/2023,Ventes de marchandises,0.0,4902.92
11/01/2023,Ventes de marchandises,0.0,3324.53
11/01/2023,Ventes de marchandises,0.0,3983.23
11/01/2023,Ventes de marchandises,0.0,484.21
11/01/2023,Ventes de marchandises,0.0,2152.62
11/01/2023,Ventes de marchandises,0.0,5735.89
11/01/2023,Ventes de marchandises,0.0,2176.61
11/01/2023,Ventes de marchandises,0.0,847.15
11/01/2023,Ventes de marchandises,0.0,4165.8
11/01/2023,Ventes de marchandises,0.0,2929.49
11/01/2023,Ventes de marchandises,0.0,5833.02
11/01/2023,Ventes de marchandises,0.0,5826.4
11/01/2023,Ventes de marchandises,0.0,2878.34
11/01/2023,Ventes de marchandises,0.0,1504.2
11/01/2023,Ventes de marchandises,0.0,3863.41
11/01/2023,Ventes de marchandises,0.0,3697.18
12/01/2023,Ventes de marchandises,0.0,317.2
12/01/2023,Ventes de marchandises,0.0,5672.29
12/01/2023,Ventes de marchandises,0.0,2691.99
12/01/2023,Ventes de marchandises,0.0,3676.44
12/01/2023,Ventes de marchandises,0.0,1063.35
12/01/2023,Ventes de marchandises,0.0,1496.37
12/01/2023,Ventes de marchandises,0.0,4986.17
12/01/2023,Ventes de marchandises,0.0,319.62
12/01/2023,Ventes de marchandises,0.0,4478.82
12/01/2023,Ventes de marchandises,0.0,2911.21
12/01/2023,Ventes de marchandises,0.0,5355.19
12/01/2023,Ventes de marchandises,0.0,4947.44
12/01/2023,Ventes de marchandises,0.0,2972.36
12/01/2023,Ventes de marchandises,0.0,1175.77
12/01/2023,Ventes de marchandises,0.0,3724.12
12/01/2023,Ventes de marchandises,0.0,4370.32
12/01/2023,Ventes de marchandises,0.0,3870.87
12/01/2023,Ventes de marchandises,0.0,4330.58
12/01/2023,Ventes de marchandises,0.0,5305.12
12/01/2023,Ventes de marchandises,0.0,3079.72
12/01/2023,Ventes de marchandises,0.0,4185.8
12/01/2023,Ventes de marchandises,0.0,2807.64
12/01/2023,Ventes de marchandises,0.0,750.07
12/01/2023,Ventes de marchandises,0.0,2823.33
12/01/2023,Ventes de marchandises,0.0,2939.12
12/01/2023,Ventes de marchandises,0.0,3741.39
12/01/2023,Ventes de marchandises,0.0,609.96
13/01/2023,Ventes de marchandises,0.0,1877.57
13/01/2023,Ventes de marchandises,0.0,375.88
13/01/2023,Ventes de marchandises,0.0,2526.25
13/01/2023,Ventes de marchandises,0.0,430.54
13/01/2023,Ventes de marchandises,0.0,2826.41
13/01/2023,Ventes de marchandises,0.0,4181.89
13/01/2023,Ventes de marchandises,0.0,1825.28
13/01/2023,Ventes de marchandises,0.0,1660.33
13/01/2023,Ventes de marchandises,0.0,53.91
13/01/2023,Ventes de marchandises,0.0,3041.1
13/01/2023,Ventes de marchandises,0.0,3596.98
13/01/2023,Ventes de marchandises,0.0,5743.97
13/01/2023,Ventes de marchandises,0.0,2488.97
13/01/2023,Ventes de marchandises,0.0,3494.57
13/01/2023,Ventes de marchandises,0.0,921.75
13/01/2023,Ventes de marchandises,0.0,1322.42
13/01/2023,Ventes de marchandises,0.0,3478.1
13/01/2023,Ventes de marchandises,0.0,1658.14
13/01/2023,Ventes de marchandises,0.0,305.29
13/01/2023,Ventes de marchandises,0.0,4389.83
13/01/2023,Ventes de marchandises,0.0,3208.97
13/01/2023,Ventes de marchandises,0.0,4798.39
13/01/2023,Ventes de marchandises,0.0,1166.38
13/01/2023,Ventes de marchandises,0.0,3131.12
13/01/2023,Ventes de marchandises,0.0,3461.72
13/01/2023,Ventes de marchandises,0.0,3184.17
13/01/2023,Ventes de marchandises,0.0,1980.93
13/01/2023,Ventes de marchandises,0.0,3427.15
13/01/2023,Ventes de marchandises,0.0,4733.9
13/01/2023,Ventes de marchandises,0.0,492.65
13/01/2023,Ventes de marchandises,0.0,1572.63
14/01/2023,Ventes de marchandises,0.0,84.87
14/01/2023,Ventes de marchandises,0.0,1303.66
14/01/2023,Ventes de marchandises,0.0,1890.34
14/01/2023,Ventes de marchandises,0.0,1597.14
14/01/2023,Ventes de marchandises,0.0,217.57
14/01/2023,Ventes de marchandises,0.0,3386.67
14/01/2023,Ventes de marchandises,0.0,5034.02
14/01/2023,Ventes de marchandises,0.0,5001.67
14/01/2023,Ventes de marchandises,0.0,2547.9
14/01/2023,Ventes de marchandises,0.0,2882.89
14/01/2023,Ventes de marchandises,0.0,1341.73
14/01/2023,Ventes de marchandises,0.0,726.78
14/01/2023,Ventes de marchandises,0.0,2668.33
14/01/2023,Ventes de marchandises,0.0,500.82
14/01/2023,Ventes de marchandises,0.0,1933.6
14/01/2023,Ventes de marchandises,0.0,4379.82
14/01/2023,Ventes de marchandises,0.0,5385.17
14/01/2023,Ventes de marchandises,0.0,2928.27
14/01/2023,Ventes de marchandises,0.0,342.35
14/01/2023,Ventes de marchandises,0.0,3847.86
14/01/2023,Ventes de marchandises,0.0,3918.64
14/01/2023,Ventes de marchandises,0.0,2828.63
14/01/2023,Ventes de marchandises,0.0,4128.8
14/01/2023,Ventes de marchandises,0.0,2952.56
14/01/2023,Ventes de marchandises,0.0,2014.62
14/01/2023,Ventes de marchandises,0.0,3479.78
14/01/2023,Ventes de marchandises,0.0,1854.97
14/01/2023,Ventes de marchandises,0.0,3629.37
14/01/2023,Ventes de marchandises,0.0,5069.49
14/01/2023,Ventes de marchandises,0.0,1055.82
14/01/2023,Ventes de marchandises,0.0,3884.14
14/01/2023,Ventes de marchandises,0.0,5671.45
14/01/2023,Ventes de marchandises,0.0,4689.53
14/01/2023,Ventes de marchandises,0.0,2696.42
14/01/2023,Ventes de marchandises,0.0,2766.32
14/01/2023,Ventes de marchandises,0.0,5821.76
14/01/2023,Ventes de marchandises,0.0,3098.2
14/01/2023,Ventes de marchandises,0.0,2884.17
14/01/2023,Ventes de marchandises,0.0,4456.89
14/01/2023,Ventes de marchandises,0.0,288.81
14/01/2023,Ventes de marchandises,0.0,4500.2
14/01/2023,Ventes de marchandises,0.0,5349.13
14/01/2023,Ventes de marchandises,0.0,2298.29
15/01/2023,Ventes de marchandises,0.0,3003.47
15/01/2023,Ventes de marchandises,0.0,5170.62
15/01/2023,Ventes de marchandises,0.0,5571.01
15/01/2023,Ventes de marchandises,0.0,340.68
15/01/2023,Ventes de marchandises,0.0,4501.96
15/01/2023,Ventes de marchandises,0.0,4193.89
15/01/2023,Ventes de marchandises,0.0,1287.03
15/01/2023,Ventes de marchandises,0.0,105.91
15/01/2023,Ventes de marchandises,0.0,1182.89
15/01/2023,Ventes de marchandises,0.0,1118.74
15/01/2023,Ventes de marchandises,0.0,3183.91
15/01/2023,Ventes de marchandises,0.0,4728.55
15/01/2023,Ventes de marchandises,0.0,789.47
15/01/2023,Ventes de marchandises,0.0,5390.39
15/01/2023,Ventes de marchandises,0.0,3598.4
15/01/2023,Ventes de marchandises,0.0,3520.44
15/01/2023,Ventes de marchandises,0.0,4585.88
15/01/2023,Ventes de marchandises,0.0,3457.77
15/01/2023,Ventes de marchandises,0.0,5197.65
15/01/2023,Ventes de marchandises,0.0,103.53
15/01/2023,Ventes de marchandises,0.0,153.63
16/01/2023,Ventes de marchandises,0.0,3571.91
16/01/2023,Ventes de marchandises,0.0,614.77
16/01/2023,Ventes de marchandises,0.0,1310.86
16/01/2023,Ventes de marchandises,0.0,3478.27
16/01/2023,Ventes de marchandises,0.0,3174.99
16/01/2023,Ventes de marchandises,0.0,1391.6
16/01/2023,Ventes de marchandises,0.0,720.82
16/01/2023,Ventes de marchandises,0.0,379.62
16/01/2023,Ventes de marchandises,0.0,3659.26
16/01/2023,Ventes de marchandises,0.0,912.18
16/01/2023,Ventes de marchandises,0.0,539.14
16/01/2023,Ventes de marchandises,0.0,1009.63
16/01/2023,Ventes de marchandises,0.0,2827.98
16/01/2023,Ventes de marchandises,0.0,1474.55
16/01/2023,Ventes de marchandises,0.0,363.12
16/01/2023,Ventes de marchandises,0.0,5050.37
16/01/2023,Ventes de marchandises,0.0,150.64
16/01/2023,Ventes de marchandises,0.0,341.59
16/01/2023,Ventes de marchandises,0.0,3157.37
16/01/2023,Ventes de marchandises,0.0,3399.09
16/01/2023,Ventes de marchandises,0.0,5460.26
16/01/2023,Ventes de marchandises,0.0,612.17
16/01/2023,Ventes de marchandises,0.0,5563.12
16/01/2023,Ventes de marchandises,0.0,1017.07
16/01/2023,Ventes de marchandises,0.0,2100.42
16/01/2023,Ventes de marchandises,0.0,1825.94
17/01/2023,Ventes de marchandises,0.0,2293.65
17/01/2023,Ventes de marchandises,0.0,3562.39
17/01/2023,Ventes de marchandises,0.0,2192.2
17/01/2023,Ventes de marchandises,0.0,2958.23
17/01/2023,Ventes de marchandises,0.0,3158.0
17/01/2023,Ventes de marchandises,0.0,572.08
17/01/2023,Ventes de marchandises,0.0,62.93
17/01/2023,Ventes de marchandises,0.0,3305.3
17/01/2023,Ventes de marchandises,0.0,489.51
17/01/2023,Ventes de marchandises,0.0,1784.31
17/01/2023,Ventes de marchandises,0.0,4648.2
17/01/2023,Ventes de marchandises,0.0,361.59
17/01/2023,Ventes de marchandises,0.0,4513.8
17/01/2023,Ventes de marchandises,0.0,5331.45
17/01/2023,Ventes de marchandises,0.0,2431.33
17/01/2023,Ventes de marchandises,0.0,5511.09
17/01/2023,Ventes de marchandises,0.0,3129.51
17/01/2023,Ventes de marchandises,0.0,52.26
17/01/2023,Ventes de marchandises,0.0,3405.87
